timestamp,us_index,US-East,US-Central,US-West
2025-11-23T09:23:27.286829+00:00,3.7813,6.7422,2.595,8.405
2025-11-23T10:24:42.199189+00:00,3.781,6.7422,2.595,8.405
2025-11-23T11:19:32.908414+00:00,3.8802,6.7422,2.6579,8.405
2025-11-23T12:42:13.225582+00:00,3.781,6.7422,2.595,8.405
2025-11-23T13:27:39.047506+00:00,3.9293,6.7422,2.6296,8.405
2025-11-23T14:21:03.504266+00:00,3.6992,6.7422,2.5412,8.405
2025-11-23T15:22:33.697999+00:00,3.7813,6.7422,2.595,8.405
2025-11-23T16:28:21.115695+00:00,3.8463,6.7422,2.635,8.405
2025-11-23T17:20:52.149652+00:00,3.9293,6.7422,2.6296,8.405
2025-11-23T18:32:42.382777+00:00,3.9293,6.7422,2.6296,8.405
2025-11-23T19:19:59.443475+00:00,3.8466,6.7422,2.635,8.405
2025-11-23T20:27:03.278401+00:00,3.929,6.7422,2.6297,8.405
2025-11-23T21:21:35.139398+00:00,3.8927,6.7422,2.6073,8.405
2025-11-23T22:23:25.781956+00:00,3.8121,6.7422,2.5671,8.405
2025-11-23T23:22:24.924186+00:00,3.9629,6.7422,2.6442,8.405
2025-11-24T01:59:49.698622+00:00,3.8805,6.7422,2.6577,8.405
2025-11-24T03:28:53.479748+00:00,3.8243,6.7422,2.6147,8.405
2025-11-24T04:38:13.747659+00:00,3.7824,6.7422,2.595,8.405
2025-11-24T05:27:10.282039+00:00,3.8243,6.7422,2.6147,8.405
2025-11-24T06:37:49.275339+00:00,3.1554,6.7422,2.635,2.8201
2025-11-24T07:24:49.327701+00:00,3.9666,6.7422,2.6547,8.405
2025-11-24T08:35:50.134631+00:00,3.929,6.7422,2.6297,8.405
2025-11-24T09:31:32.364405+00:00,3.4225,6.7422,2.3069,8.405
2025-11-24T10:29:43.422764+00:00,4.0245,6.7422,2.6232,8.405
2025-11-24T11:22:40.087890+00:00,3.7027,6.7422,2.5607,8.405
2025-11-24T12:52:43.091781+00:00,4.0245,6.7422,2.6232,8.405
2025-11-24T13:37:29.612259+00:00,3.817,6.7422,2.5146,8.405
2025-11-24T14:26:38.044892+00:00,4.1364,6.7422,2.6151,8.405
2025-11-24T15:28:54.389578+00:00,4.0834,6.7422,2.6484,8.405
2025-11-24T16:28:59.967546+00:00,3.9839,6.7422,2.5986,8.405
2025-11-24T17:23:52.203748+00:00,3.8798,6.7422,2.6096,8.405
2025-11-24T18:36:42.671786+00:00,3.1388,6.7422,2.5862,2.8201
2025-11-24T19:18:32.516371+00:00,3.2741,6.7422,2.6151,2.8201
2025-11-24T20:29:13.364579+00:00,3.3071,6.7422,2.646,2.8201
2025-11-24T21:24:12.618020+00:00,3.8674,6.7422,2.5862,8.6428
2025-11-24T22:24:21.532808+00:00,3.1892,6.7422,2.6296,2.8201
2025-11-24T23:23:23.086990+00:00,3.1635,6.7422,2.6073,2.8201
2025-11-25T01:53:34.760705+00:00,3.1554,6.7422,2.635,2.8201
2025-11-25T03:19:32.164758+00:00,3.18,6.7422,2.6579,2.8201
2025-11-25T04:31:04.984222+00:00,3.1368,6.7422,2.6147,2.8201
2025-11-25T05:26:06.684264+00:00,3.2215,6.7422,2.6526,2.8201
2025-11-25T06:38:24.131666+00:00,3.2044,6.7422,2.5984,2.8201
2025-11-25T07:25:05.932170+00:00,3.8205,6.7422,2.5661,8.405
2025-11-25T08:34:18.083158+00:00,3.8927,6.7422,2.6073,8.405
2025-11-25T09:29:10.341899+00:00,4.0834,6.7422,2.6484,8.405
2025-11-25T10:30:17.395425+00:00,3.132,6.7422,2.6145,2.8201
2025-11-25T11:22:54.600275+00:00,3.8926,6.7422,2.656,8.405
2025-11-25T12:51:51.150025+00:00,3.9293,6.7422,2.6296,8.405
2025-11-25T13:38:26.846226+00:00,3.9666,6.7422,2.6547,8.405
2025-11-25T14:26:06.180414+00:00,3.929,6.7422,2.6297,8.405
2025-11-25T15:28:28.917858+00:00,4.0121,6.7422,2.5258,8.405
2025-11-25T16:34:03.908113+00:00,3.2739,6.7422,2.6152,2.8201
2025-11-25T17:25:16.561473+00:00,4.2549,6.7422,2.6733,8.405
2025-11-25T18:37:30.925919+00:00,3.1801,6.7422,2.6577,2.8201
2025-11-25T19:21:38.452775+00:00,4.0834,6.7422,2.6484,8.405
2025-11-25T20:29:01.834584+00:00,4.1364,6.7422,2.6151,8.405
2025-11-25T21:22:57.307543+00:00,4.021,6.7422,2.6768,8.405
2025-11-25T22:24:44.996111+00:00,3.967,6.7422,2.6545,8.405
2025-11-25T23:22:53.106030+00:00,3.981,6.7422,2.6526,8.405
2025-11-26T01:53:09.035420+00:00,3.2162,6.7422,2.6545,2.8201
2025-11-26T03:19:36.870344+00:00,3.967,6.7422,2.6545,8.405
2025-11-26T04:32:02.699971+00:00,3.0919,6.7422,2.5467,2.8201
2025-11-26T05:25:16.935830+00:00,4.021,6.7422,2.6768,8.405
2025-11-26T06:37:49.589800+00:00,3.967,6.7422,2.6545,8.405
2025-11-26T07:23:57.152209+00:00,3.9049,6.7422,2.6075,8.405
2025-11-26T08:34:12.931056+00:00,3.9293,6.7422,2.6296,8.405
2025-11-26T09:29:04.863443+00:00,3.9293,6.7422,2.6296,8.405
2025-11-26T10:28:30.506455+00:00,3.8805,6.7422,2.6577,8.405
2025-11-26T11:22:09.036200+00:00,4.1285,6.7422,2.6752,8.405
2025-11-26T12:53:19.166574+00:00,3.967,6.7422,2.6545,8.405
2025-11-26T13:38:24.612793+00:00,3.8926,6.7422,2.656,8.405
2025-11-26T14:26:46.397192+00:00,3.2283,6.7422,2.6232,2.8201
2025-11-26T15:24:58.679106+00:00,3.8466,6.7422,2.635,8.405
2025-11-26T16:32:21.811963+00:00,3.8926,6.7422,2.656,8.405
2025-11-26T17:22:51.199406+00:00,3.8038,6.7422,2.5971,8.405
2025-11-26T18:32:15.173561+00:00,3.2594,6.7422,2.6847,2.8201
2025-11-26T19:20:04.545414+00:00,3.2,6.7422,2.5987,2.8201
2025-11-26T20:26:49.935722+00:00,3.1636,6.7422,2.6073,2.8201
2025-11-26T21:21:56.497803+00:00,3.1319,6.7422,2.6145,2.8201
2025-11-26T22:23:51.352067+00:00,3.1598,6.7422,2.6634,2.8201
2025-11-26T23:25:02.368928+00:00,3.1389,6.7422,2.5862,2.8201
2025-11-27T01:51:18.549563+00:00,3.1727,6.7422,2.6085,2.8201
2025-11-27T03:15:58.353278+00:00,3.1801,6.7422,2.6577,2.8201
2025-11-27T04:30:57.647035+00:00,3.2162,6.7422,2.6545,2.8201
2025-11-27T05:26:42.813205+00:00,3.2097,6.7422,2.678,2.8201
2025-11-27T06:39:07.333338+00:00,3.1846,6.7422,2.656,2.8201
2025-11-27T07:26:12.385386+00:00,3.2215,6.7422,2.6526,2.8201
2025-11-27T08:34:26.627413+00:00,3.1846,6.7422,2.656,2.8201
2025-11-27T09:28:36.455503+00:00,3.2162,6.7422,2.6545,2.8201
2025-11-27T10:28:43.254680+00:00,3.0589,6.7422,2.5613,2.8201
2025-11-27T11:22:20.783313+00:00,3.2215,6.7422,2.6526,2.8201
2025-11-27T12:51:47.798720+00:00,3.1729,6.7422,2.5755,2.8201
2025-11-27T13:36:34.367846+00:00,3.193,6.7422,2.6356,2.8201
2025-11-27T14:25:04.617408+00:00,3.2387,6.7422,2.6297,2.8201
2025-11-27T15:26:30.746450+00:00,4.067,6.7422,2.6506,8.405
2025-11-27T16:31:19.067421+00:00,4.0249,6.7422,2.6232,8.405
2025-11-27T17:20:57.069900+00:00,4.067,6.7422,2.6506,8.405
2025-11-27T18:34:20.679156+00:00,3.9207,6.7422,2.5536,8.405
2025-11-27T19:20:35.235153+00:00,3.8463,6.7422,2.635,8.405
2025-11-27T20:25:10.364343+00:00,3.9052,6.7422,2.5536,8.405
2025-11-27T21:21:54.299574+00:00,3.8827,6.7422,2.5325,8.405
2025-11-27T22:23:28.760367+00:00,3.967,6.7422,2.6545,8.405
2025-11-27T23:23:34.986587+00:00,3.8019,6.7422,2.5468,8.405
2025-11-28T01:50:51.836206+00:00,4.0245,6.7422,2.6232,8.405
2025-11-28T03:16:15.654270+00:00,3.8567,6.7422,2.5862,8.405
