timestamp,us_index
2025-10-20T01:00:00Z,3.0100000000000002
2025-10-20T04:00:00Z,3.0100000000000002
2025-10-20T08:00:00Z,3.0100000000000002
2025-10-20T12:00:00Z,3.0100000000000002
2025-10-20T16:00:00Z,3.0100000000000002
2025-10-20T20:00:00Z,3.0100000000000002
2025-10-21T01:00:00Z,3.0100000000000002
2025-10-21T04:00:00Z,3.0100000000000002
2025-10-21T08:00:00Z,3.0100000000000002
2025-10-21T12:00:00Z,3.01
2025-10-21T16:00:00Z,3.0100000000000002
2025-10-21T20:00:00Z,3.0100000000000002
2025-10-22T01:00:00Z,3.0100000000000002
2025-10-22T04:00:00Z,3.0100000000000002
2025-10-22T08:00:00Z,3.0100000000000002
2025-10-22T12:00:00Z,3.0100000000000002
2025-10-22T16:00:00Z,3.0100000000000002
2025-10-22T20:00:00Z,3.0100000000000002
2025-10-23T00:00:00Z,2.5
2025-10-23T01:00:00Z,3.0100000000000002
2025-10-23T04:00:00Z,3.0100000000000002
2025-10-23T05:00:00Z,2.53
2025-10-23T08:00:00Z,1.75
2025-10-23T09:00:00Z,2.14
2025-10-23T11:00:00Z,2.0
2025-10-23T15:00:00Z,2.36
2025-10-23T16:00:00Z,1.91
2025-10-23T17:00:00Z,2.77
2025-10-23T18:00:00Z,3.41
2025-10-23T19:00:00Z,2.91
2025-10-23T20:00:00Z,3.5483333333333333
2025-10-23T21:00:00Z,2.9616666666666664
2025-10-23T22:00:00Z,2.6357142857142857
2025-10-23T23:00:00Z,2.6153333333333335
2025-11-09T01:00:00Z,1.7599999999999998
2025-11-09T04:00:00Z,1.7433333333333334
2025-11-09T08:00:00Z,1.93
2025-11-09T12:00:00Z,2.0033333333333334
2025-11-09T16:00:00Z,1.5766666666666669
2025-11-09T20:00:00Z,1.9566666666666668
2025-11-10T01:00:00Z,1.7133333333333332
2025-11-10T04:00:00Z,1.5999999999999999
2025-11-10T08:00:00Z,1.47
2025-11-10T12:00:00Z,1.55
2025-11-10T16:00:00Z,1.8366666666666667
2025-11-10T20:00:00Z,1.75
2025-12-09T01:00:00Z,2.4499999999999997
2025-12-09T04:00:00Z,2.223333333333333
2025-12-09T08:00:00Z,2.31
2025-12-09T12:00:00Z,2.07
2025-12-09T16:00:00Z,1.8333333333333333
2025-12-09T20:00:00Z,2.4033333333333333
2025-12-10T01:00:00Z,1.6900000000000002
2025-12-10T04:00:00Z,1.4266666666666667
2025-12-10T08:00:00Z,1.61
2025-12-10T12:00:00Z,1.5233333333333334
2025-12-10T16:00:00Z,1.4166666666666667
2025-12-10T20:00:00Z,1.3566666666666667
